school_name,school_id,province,department,zone,is_self_line_34,is_double_first_class,has_graduate_school,yz_detail_url,yz_contact_url,yz_detail_page_status,yz_detail_error,yz_brochure_url,yz_notice_url,official_site_url,external_site_candidates,contact_page_status,contact_page_title,source_list_url,fetched_at,contact_error
天津职业技术师范大学,367955,天津,天津市,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367955.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367955,categoryId-473596.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367955,categoryId-10460879,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10066&ssdm=12 ,https://www.tute.edu.cn,http://jixie.tute.edu.cn/ | http://zdh.tute.edu.cn/ | http://xxxy.tute.edu.cn/ | http://zjxy.tute.edu.cn/ | http://qcxy.tute.edu.cn/ | http://lxy.tute.edu.cn/ | http://dianzi.tute.edu.cn/ | http://jgxy.tute.edu.cn/ | http://wgy.tute.edu.cn/ | http://art.tute.edu.cn/ | http://skb.tute.edu.cn/ | http://tyb.tute.edu.cn/ | http://jxjy.tute.edu.cn/,200,天津职业技术师范大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:35:13.182707+00:00,
天津外国语大学,367956,天津,天津市,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367956.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367956,categoryId-479896.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367956,categoryId-10460881,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10068&ssdm=12 ,http://www.tjfsu.edu.cn,http://www.tjfsu.edu.cn/content/xxgk_list_xxjj.shtml%E8%BF%9B%E5%85%A5,200,天津外国语大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:35:13.790473+00:00,
天津商业大学,367957,天津,天津市,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367957.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367957,categoryId-473461.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367957,categoryId-10460883,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10069&ssdm=12 ,http://www.tjcu.edu.cn,http://www.tjcu.edu.cn/web/kexueyanjiu/zhongdianxueke/guanli.htm | http://www.tjcu.edu.cn/web/kexueyanjiu/zhongdianxueke/zhileng.htm | http://www.tjcu.edu.cn/web/kexueyanjiu/zhongdianxueke/shiping.htm | http://www.tjcu.edu.cn/web/kexueyanjiu/zhongdianxueke/chan.htm,200,天津商业大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:35:14.826843+00:00,
天津财经大学,367958,天津,天津市,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367958.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367958,categoryId-487186.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367958,categoryId-10460885,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10070&ssdm=12 ,http://www.tjufe.edu.cn,http://www.tjufe.edu.cn/tcgk/xrld.htm | http://www.tjufe.edu.cn/tcgk/xxjj.htm | http://www.tjufe.edu.cn/tcgk/xyfg.htm | http://www.tjufe.edu.cn/tcgk/xydt.htm,200,天津财经大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:35:14.217754+00:00,
天津体育学院,367952,天津,天津市体育局,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367952.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367952,categoryId-447705.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367952,categoryId-10460887,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10071&ssdm=12 ,https://www.tjus.edu.cn,https://www.tjus.edu.cn/ttgk/xxjj.htm | http://www.tjipe.edu.cn/copy_1_wzzw_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1004 | http://www.tjus.edu.cn/copy_1_wzzw_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1004 | http://www.tjus.edu.cn/copy_1_wzzw_list.jsp?urltype=tree.TreeTempUrl,200,天津体育学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:35:14.359068+00:00,
天津音乐学院,367945,天津,天津市,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367945.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367945,categoryId-447180.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367945,categoryId-10460889,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10072&ssdm=12 ,http://yz.chsi.cn/,http://yz.chsi.cn/ | http://yz.chsi.cn,200,天津音乐学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:41:42.873246+00:00,
天津美术学院,367936,天津,天津市,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367936.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367936,categoryId-446235.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367936,categoryId-10460891,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10073&ssdm=12 ,http://www.tjarts.edu.cn,http://www.tjarts.edu.cn/ | https://www.tjarts,200,天津美术学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:41:42.697873+00:00,
天津城建大学,367937,天津,天津市,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367937.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367937,categoryId-446339.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367937,categoryId-10461837,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10792&ssdm=12 ,https://www.tcu.edu.cn,http://www.tjuci.edu.cn | http://master.tjuci.edu.cn/Index.asp | https://www.tcu.edu.cn | http://master.tcu.edu.cn/Index.asp,200,天津城建大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:35:13.743402+00:00,
天津中德应用技术大学,2807892153,天津,天津市,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-2807892153.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-2807892153,categoryId-2807892194.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-2807892153,categoryId-2807892205,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=12105&ssdm=12 ,https://www.tsguas.edu.cn,https://yz.chsi.cn/ | https://www.tsguas.edu.cn/ | https://kjc.tsguas.edu.cn/ | https://yz.chsi.cn | https://www.tsguas.edu.cn | https://kjc.tsguas.edu.cn,200,天津中德应用技术大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:41:42.886206+00:00,
中钢集团天津地质研究院有限公司,367939,天津,中钢集团公司,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367939.dhtml,,200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367939,categoryId-10462170,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=82608&ssdm=12 ,,,200,系统提示,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:41:39.444380+00:00,
核工业理化工程研究院,367940,天津,工业与信息化部,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367940.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367940,categoryId-446655.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367940,categoryId-10462203,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=82804&ssdm=12 ,,,200,核工业理化工程研究院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:41:46.027334+00:00,
中国航天科工集团公司第三研究院(8357所),367941,天津,工业与信息化部,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367941.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367941,categoryId-446760.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367941,categoryId-10462337,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=83245&ssdm=12 ,https://www.fhjs.casic.cn,https://www.fhjs.casic.cn,200,中国航天科工集团公司第三研究院(8357所)_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:35:17.523459+00:00,
中国航天科工集团第三研究院第八三五八研究所,367942,天津,工业与信息化部,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367942.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367942,categoryId-446865.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367942,categoryId-10462339,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=83246&ssdm=12 ,https://www.fhjs.casic.cn,http://www.fhjs.casic.cn/ | https://www.fhjs.casic.cn,200,中国航天科工集团第三研究院第八三五八研究所_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:41:46.531819+00:00,
国家海洋技术中心,367943,天津,自然资源部,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367943.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367943,categoryId-446970.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367943,categoryId-10462457,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=85305&ssdm=12 ,http://***/,http://***/,200,国家海洋技术中心_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:35:16.488481+00:00,
中国舰船研究院(天津航海仪器研究所),367947,天津,工业与信息化部,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367947.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367947,categoryId-468421.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367947,categoryId-10462500,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=86211&ssdm=12 ,,,200,中国舰船研究院(天津航海仪器研究所)_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:41:48.631868+00:00,
海军勤务学院,1864277803,天津,解放军,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-1864277803.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-1864277803,categoryId-1864277851.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-1864277803,categoryId-1864277865,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=92018&ssdm=12 ,http://***/,http://***/,200,海军勤务学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:41:47.515371+00:00,
武警指挥学院,688912256,天津,解放军,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-688912256.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-688912256,categoryId-688912297.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-688912256,categoryId-688912309,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=92037&ssdm=12 ,,,200,武警指挥学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=160,2026-04-26T13:41:49.603892+00:00,
武警后勤学院,688912355,天津,解放军,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-688912355.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-688912355,categoryId-688912396.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-688912355,categoryId-688912407,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=92042&ssdm=12 ,http://23.78.208.46/,http://23.78.208.46/ | http://23.78.208.46,200,武警后勤学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:41:48.874165+00:00,
河北大学,367977,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367977.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367977,categoryId-466936.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367977,categoryId-10460893,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10075&ssdm=13 ,https://yz.chsi.cn,https://yz.chsi.cn,200,河北大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:41:48.599248+00:00,
河北工程大学,367975,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367975.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367975,categoryId-484036.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367975,categoryId-10460896,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10076&ssdm=13 ,https://www.hebeu.edu.cn,http://www.hebeu.edu.cn/ | http://yanjs.hebeu.edu.cn/zsgz/sszs.htm | https://www.hebeu.edu.cn,200,河北工程大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:20.076525+00:00,
河北地质大学,367985,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367985.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367985,categoryId-474001.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367985,categoryId-10460898,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10077&ssdm=13 ,http://www.hgu.edu.cn,http://www.hgu.edu.cn/,200,河北地质大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:20.728637+00:00,
华北电力大学(保定),367976,河北,教育部,A,false,true,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367976.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367976,categoryId-464416.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367976,categoryId-10460981,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10079&ssdm=13 ,https://www.ncepu.edu.cn,https://gs.ncepu.edu.cn/zsxx/zxxx2/index.htm,200,华北电力大学(保定)_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:20.929407+00:00,
河北工业大学,367972,河北,河北省,A,false,true,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367972.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367972,categoryId-481426.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367972,categoryId-10460983,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10080&ssdm=13 ,https://www.hebut.edu.cn,https://www.hebut.edu.cn/gdgk/xrld/index.htm | https://www.hebut.edu.cn/gdgk/xxjj/index.htm | https://www.hebut.edu.cn/,200,河北工业大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:22.623516+00:00,
华北理工大学,367978,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367978.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367978,categoryId-459871.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367978,categoryId-10460985,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10081&ssdm=13 ,http://www.csco.org.cn/index06,http://www.csco.org.cn/index06 | http://www.med126.com/shiti/huabei/ncmc/ | http://www.med126.com/tcm/2009/20090113022255_76563.shtml | http://www.ezkaoyan.com/book/result.aspx?keyBookName=%E5%8D%AB%E7%94%9F%E6%AF%92%E7%90%86%E5%AD%A6 | http://www.ezkaoyan.com/book/result.aspx?keyBookName=%E7%B3%BB%E7%BB%9F%E6%AF%92%E7%90%86%E5%AD%A6 | http://www.ezkaoyan.com/book/result.aspx?keyBookName=%E5%8C%BB%E5%AD%A6%E5%AE%9E%E9%AA%8C%E5%8A%A8%E7%89%A9%E5%AD%A6,200,华北理工大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:26.256937+00:00,
河北科技大学,367979,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367979.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367979,categoryId-476026.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367979,categoryId-10460987,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10082&ssdm=13 ,https://www.hebust.edu.cn,http://depart.hebust.edu.cn/jgxy,200,河北科技大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:23.344546+00:00,
河北建筑工程学院,688908263,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-688908263.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-688908263,categoryId-688908304.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-688908263,categoryId-688908315,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10084&ssdm=13 ,https://www.hebiace.edu.cn,https://yanjs.hebiace.edu.cn/zsjy/bkzn.htm | http://graduate.ncmc.edu.cn/,200,河北建筑工程学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:22.091709+00:00,
河北农业大学,367968,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367968.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367968,categoryId-483946.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367968,categoryId-10461957,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10086&ssdm=13 ,https://www.hebau.edu.cn,https://yanjiusheng.hebau.edu.cn/info/1110/3999.htm,200,河北农业大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:22.755624+00:00,
河北医科大学,367961,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367961.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367961,categoryId-480526.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367961,categoryId-10461959,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10089&ssdm=13 ,https://www.hebmu.edu.cn,https://gschool.hebmu.edu.cn/a/2024/10/07/C949B2D3094C4C088DFAE34AC155555B.html | https://gschool.hebmu.edu.cn/a/2024/10/07/BBB12F2E332241FC9EFC91BE9D45DEC2.html,200,河北医科大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:41:48.982164+00:00,
河北北方学院,677436,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-677436.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-677436,categoryId-677557.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-677436,categoryId-10460996,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10092&ssdm=13 ,https://www.hebeinu.edu.cn,http://yjs.hebeinu.edu.cn/,200,河北北方学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:23.243820+00:00,
承德医学院,367981,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367981.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367981,categoryId-480886.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367981,categoryId-10460998,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10093&ssdm=13 ,http://www.cdmc.edu.cn,http://www.cdmc.edu.cn/art/2019/4/11/art_372_43255.html | http://www.cdmc.edu.cn/art/2016/6/6/art_372_21960.html | http://www.cdmc.edu.cn/art/2016/6/6/art_372_21959.html | http://www.cdmc.edu.cn/art/2016/6/6/art_372_21957.html | http://www.cdmc.edu.cn/art/2019/6/5/art_372_45012.html | http://www.cdmc.edu.cn/art/2016/6/6/art_372_21961.html | http://www.cdmc.edu.cn/art/2019/6/5/art_372_45013.html | http://www.cdmc.edu.cn/art/2019/6/5/art_372_45014.html | http://www.cdmc.edu.cn/art/2019/6/5/art_372_45015.html | http://www.cdmc.edu.cn/art/2019/6/5/art_372_45016.html,200,承德医学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:24.130553+00:00,
河北师范大学,367982,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367982.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367982,categoryId-461086.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367982,categoryId-10461000,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10094&ssdm=13 ,https://www.hebtu.edu.cn,https://www.hebtu.edu.cn/a/2024/03/14/8AD0589503F54EDEA2CA2F83D363B6BF.html | https://www.hebtu.edu.cn/a/2014/09/26/2DFFD777B5D54E18B8C5F94C5EEC549E.html | https://www.hebtu.edu.cn/a/2014/09/26/A162561D2285440EA448068F4ACC6422.html | https://www.hebtu.edu.cn/a/2017/07/06/D1FE1FB6C2CD469BB09DA3474AE1CB16.html | https://www.hebtu.edu.cn/a/2019/06/06/4D475C268F734C9593DACDDFDE979DF3.html | https://www.hebtu.edu.cn/a/2022/12/19/7D772DD780404C608A7C3C3F02F783C4.html | https://www.hebtu.edu.cn/dynamic/content.jsp?id=f3b8e96ae8e741d1ab9f40c05278f967 | https://www.hebtu.edu.cn/a/2024/08/30/DC9A3CA347124C0B8373B6F2EA56A809.html | https://yingxin.hebtu.edu.cn/a/xyfg/xyfj/index.html,200,河北师范大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:24.899440+00:00,
唐山师范学院,3274440611,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-3274440611.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-3274440611,categoryId-3274440652.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-3274440611,categoryId-3274440663,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10099&ssdm=13 ,,,200,唐山师范学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:41:52.066081+00:00,
石家庄铁道大学,367983,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367983.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367983,categoryId-477736.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367983,categoryId-10461002,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10107&ssdm=13 ,https://www.stdu.edu.cn,https://yjs.stdu.edu.cn/,200,石家庄铁道大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:23.787717+00:00,
燕山大学,367984,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367984.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367984,categoryId-483541.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367984,categoryId-10461145,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10216&ssdm=13 ,https://www.ysu.edu.cn,https://www.ysu.edu.cn,200,燕山大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:24.254502+00:00,
河北科技师范学院,678782,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-678782.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-678782,categoryId-678823.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-678782,categoryId-10461844,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=10798&ssdm=13 ,https://www.hevttc.edu.cn,https://yjsc.hevttc.edu.cn/info/1148/7265.htm,200,河北科技师范学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:24.611499+00:00,
华北科技学院,302972737,河北,应急管理部,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-302972737.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-302972737,categoryId-302972784.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-302972737,categoryId-302972797,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=11104&ssdm=13 ,https://www.ncist.edu.cn,https://www.ncist.edu.cn,200,华北科技学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:24.708928+00:00,
中国人民警察大学,367974,河北,公安部,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-367974.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-367974,categoryId-475261.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-367974,categoryId-10461866,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=11105&ssdm=13 ,http://www.cppu.edu.cn,http://*** | http://www.cppu.edu.cn,200,中国人民警察大学_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=180,2026-04-26T13:35:24.879802+00:00,
河北金融学院,302974222,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-302974222.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-302974222,categoryId-302974267.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-302974222,categoryId-302974282,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=11420&ssdm=13 ,http://jpkc.hbcf.edu.cn:8080/yjsb/,http://jpkc.hbcf.edu.cn:8080/yjsb/ | http://msite.eol.cn/2352/index.shtml | http://http://news.hbfu.edu.cn/yjs,200,河北金融学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=200,2026-04-26T13:35:24.873984+00:00,
北华航天工业学院,302980326,河北,河北省,A,false,false,false,https://yz.chsi.com.cn/sch/schoolInfo--schId-302980326.dhtml,"https://yz.chsi.com.cn/sch/schoolInfo--schId-302980326,categoryId-302980371.dhtml",200,,"https://yz.chsi.com.cn/sch/listZszc--schId-302980326,categoryId-302980384,mindex-13,start-0.dhtml",https://yz.chsi.com.cn/sswbgg/?dwdm=11629&ssdm=13 ,https://www.nciae.edu.cn,http://www.nciae.edu.cn | http://yjsb.nciae.edu.cn/,200,北华航天工业学院_院校信息_中国研究生招生信息网,https://yz.chsi.com.cn/sch/?start=200,2026-04-26T13:35:25.081136+00:00,
